jet_times,brst_start_datetime_closest,brst_end_datetime_closest,time_interval_start,time_interval_end
2016-12-27 03:06:44.111000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,41595920.111,-41690318.889
2016-12-27 03:12:24.166000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,41596260.166,-41689978.834
2016-12-27 03:08:14.113000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,41596010.113,-41690228.887
2016-12-27 03:16:44.120000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,41596520.12,-41689718.88
2016-12-27 03:18:14.122000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,41596610.122,-41689628.878
2016-12-27 03:14:54.169000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,41596410.169,-41689828.831
2016-12-27 03:09:54.164000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,41596110.164,-41690128.836
2016-12-27 03:23:44.127000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,41596940.127,-41689298.873
2016-12-27 03:28:44.131000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,41597240.131,-41688998.869
2016-12-27 03:38:14.140000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,41597810.14,-41688428.86
2016-12-27 03:36:04.088000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,41597680.088,-41688558.912
2016-12-27 03:34:04.086000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,41597560.086,-41688678.914
2016-12-27 03:39:44.141000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,41597900.141,-41688338.859
2016-12-27 13:52:54.159000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,41634690.159,-41651548.841
2016-12-28 05:28:44.160000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,41690840.16,-41595398.84
2016-12-28 05:40:24.221000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,41691540.221,-41594698.779
2016-12-28 05:36:34.117000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,41691310.117,-41594928.883
2016-12-28 05:38:04.119000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,41691400.119,-41594838.881
2016-12-29 11:12:14.222000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,41797850.222,-41488388.778
2016-12-29 11:10:34.171000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,41797750.171,-41488488.829
2017-01-01 14:29:53.189000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,42068909.189,-41217329.811
2017-01-01 14:31:43.140000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,42069019.14,-41217219.86
2017-01-03 02:01:33.191000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,42196809.191,-41089429.809
2017-01-03 11:49:03.118000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,42232059.118,-41054179.882
2017-01-03 14:30:33.114000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,42241749.114,-41044489.886
2017-01-04 07:25:53.090000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,42302669.09,-40983569.91
2017-01-05 01:23:33.204000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,42367329.204,-40918909.796
2017-01-05 11:09:13.183000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,42402469.183,-40883769.817
2017-01-05 11:11:13.184000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,42402589.184,-40883649.816
2017-01-05 11:17:03.140000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,42402939.14,-40883299.86
2017-01-06 01:36:53.187000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,42454529.187,-40831709.813
2017-01-06 01:35:13.135000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,42454429.135,-40831809.865
2017-01-06 02:58:23.109000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,42459419.109,-40826819.891
2017-01-06 03:03:03.164000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,42459699.164,-40826539.836
2017-01-06 03:00:43.212000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,42459559.212,-40826679.788
2017-01-06 03:05:23.116000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,42459839.116,-40826399.884
2017-01-06 03:07:33.168000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,42459969.168,-40826269.832
2017-01-07 01:08:23.223000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,42539219.223,-40747019.777
2017-01-07 01:04:38.820000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,42538994.82,-40747244.18
2017-01-07 01:43:03.154000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,42541299.154,-40744939.846
2017-01-07 01:55:53.116000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,42542069.116,-40744169.884
2017-01-07 01:50:53.111000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,42541769.111,-40744469.889
2017-01-07 01:53:23.113000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,42541919.113,-40744319.887
2017-01-07 01:46:43.207000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,42541519.207,-40744719.793
2017-01-07 06:38:03.123000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,42558999.123,-40727239.877
2017-01-07 06:40:13.175000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,42559129.175,-40727109.825
2017-01-07 06:46:33.131000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,42559509.131,-40726729.869
2017-01-08 01:30:03.077000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,42626919.077,-40659319.923
2017-01-08 01:32:03.079000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,42627039.079,-40659199.921
2017-01-08 01:38:13.134000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,42627409.134,-40658829.866
2017-01-08 01:40:03.086000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,42627519.086,-40658719.914
2017-01-08 01:43:53.189000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,42627749.189,-40658489.811
2017-01-08 01:41:53.187000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,42627629.187,-40658609.813
2017-01-08 01:36:23.183000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,42627299.183,-40658939.817
2017-01-09 03:07:13.187000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,42719149.187,-40567089.813
2017-01-09 09:43:53.155000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,42742949.155,-40543289.845
2017-01-09 09:46:53.158000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,42743129.158,-40543109.842
2017-01-09 09:41:13.102000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,42742789.102,-40543449.898
2017-01-09 10:34:03.102000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,42745959.102,-40540279.898
2017-01-09 10:39:43.157000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,42746299.157,-40539939.843
2017-01-09 10:31:53.200000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,42745829.2,-40540409.8
2017-01-09 11:03:33.129000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,42747729.129,-40538509.871
2017-01-09 11:09:13.184000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,42748069.184,-40538169.816
2017-01-09 12:49:23.178000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,42754079.178,-40532159.822
2017-01-09 12:47:13.126000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,42753949.126,-40532289.874
2017-01-09 13:40:23.075000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,42757139.075,-40529099.925
2017-01-09 13:45:23.080000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,42757439.08,-40528799.92
2017-01-10 03:38:43.177000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,42807439.177,-40478799.823
2017-01-10 03:46:33.135000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,42807909.135,-40478329.865
2017-01-10 03:51:13.189000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,42808189.189,-40478049.811
2017-01-10 03:55:33.143000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,42808449.143,-40477789.857
2017-01-10 04:10:43.207000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,42809359.207,-40476879.793
2017-01-10 04:16:53.113000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,42809729.113,-40476509.887
2017-01-10 04:18:53.115000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,42809849.115,-40476389.885
2017-01-11 01:52:13.138000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,42887449.138,-40398789.862
2017-01-11 01:56:53.193000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,42887729.193,-40398509.807
2017-01-11 01:54:33.091000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,42887589.091,-40398649.909
2017-01-11 01:59:13.145000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,42887869.145,-40398369.855
2017-01-11 02:08:23.203000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,42888419.203,-40397819.797
2017-01-11 02:06:03.101000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,42888279.101,-40397959.899
2017-01-11 02:03:43.149000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,42888139.149,-40398099.851
2017-01-11 02:01:23.197000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,42887999.197,-40398239.803
2017-01-15 00:56:23.128000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,43229699.128,-40056539.872
2017-01-15 00:52:33.175000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,43229469.175,-40056769.825
2017-01-16 00:55:03.138000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,43316019.138,-39970219.862
2017-01-16 00:47:33.132000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,43315569.132,-39970669.868
2017-01-16 00:50:13.184000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,43315729.184,-39970509.816
2017-01-21 00:12:13.127000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,43745449.127,-39540789.873
2017-01-21 00:25:43.139000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,43746259.139,-39539979.861
2017-01-21 00:18:23.182000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,43745819.182,-39540419.818
2017-01-21 00:17:13.131000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,43745749.131,-39540489.869
2017-01-21 00:50:23.210000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,43747739.21,-39538499.79
2017-01-23 10:34:03.118000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,43955559.118,-39330679.882
2017-01-23 10:40:33.124000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,43955949.124,-39330289.876
2017-01-24 02:59:03.209000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,44014659.209,-39271579.791
2017-01-24 02:57:03.207000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,44014539.207,-39271699.793
2017-01-24 03:01:13.111000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,44014789.111,-39271449.889
2017-01-24 03:03:13.113000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,44014909.113,-39271329.887
2017-01-24 03:09:53.169000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,44015309.169,-39270929.831
2017-01-24 03:07:13.116000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,44015149.116,-39271089.884
2017-01-24 04:34:43.195000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,44020399.195,-39265839.805
2017-01-24 04:36:43.197000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,44020519.197,-39265719.803
2017-01-24 04:38:43.199000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,44020639.199,-39265599.801
2017-01-24 04:41:23.101000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,44020799.101,-39265439.899
2017-01-26 00:20:23.087000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,44177939.087,-39108299.913
2017-01-26 00:26:03.143000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,44178279.143,-39107959.857
2017-01-27 11:12:23.203000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,44303459.203,-38982779.797
2017-01-27 11:16:33.107000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,44303709.107,-38982529.893
2017-01-27 11:06:33.098000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,44303109.098,-38983129.902
2017-01-27 11:04:53.196000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,44303009.196,-38983229.804
2017-01-27 11:09:53.201000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,44303309.201,-38982929.799
2017-01-27 11:08:03.099000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,44303199.099,-38983039.901
2017-01-27 12:03:23.101000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,44306519.101,-38979719.899
2017-01-27 11:54:13.193000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,44305969.193,-38980269.807
2017-01-27 12:01:53.100000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,44306429.1,-38979809.9
2017-01-28 00:47:33.099000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,44352369.099,-38933869.901
2017-01-28 00:43:53.196000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,44352149.196,-38934089.804
2017-01-28 00:36:33.089000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,44351709.089,-38934529.911
2017-01-28 00:41:23.194000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,44351999.194,-38934239.806
2017-01-28 00:39:53.192000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,44351909.192,-38934329.808
2017-01-29 09:39:23.142000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,44470679.142,-38815559.858
2017-01-29 09:37:13.090000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,44470549.09,-38815689.91
2017-02-03 23:48:33.121000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,44953629.121,-38332609.879
2017-02-03 23:43:53.217000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,44953349.217,-38332889.783
2017-02-03 23:46:13.169000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,44953489.169,-38332749.831
2017-02-03 23:51:13.173000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,44953789.173,-38332449.827
2017-02-03 23:53:13.175000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,44953909.175,-38332329.825
2017-02-04 01:17:53.146000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,44958989.146,-38327249.854
2017-02-04 01:13:43.093000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,44958739.093,-38327499.907
2017-02-04 01:15:53.145000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,44958869.145,-38327369.855
2017-02-04 06:47:43.081000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,44978779.081,-38307459.919
2017-02-06 08:06:03.162000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,45156279.162,-38129959.838
2017-02-06 08:14:13.219000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,45156769.219,-38129469.781
2017-02-06 08:08:33.164000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,45156429.164,-38129809.836
2017-02-06 08:12:13.217000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,45156649.217,-38129589.783
2017-02-07 06:58:53.218000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,45238649.218,-38047589.782
2017-02-07 00:49:33.096000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,45216489.096,-38069749.904
2017-02-07 01:00:33.105000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,45217149.105,-38069089.895
2017-02-07 07:38:43.203000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,45241039.203,-38045199.797
2017-02-07 07:46:13.209000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,45241489.209,-38044749.791
2017-02-07 07:59:43.221000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,45242299.221,-38043939.779
2017-02-07 22:45:03.077000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,45295419.077,-37990819.923
2017-02-07 23:32:03.118000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,45298239.118,-37987999.882
2017-02-07 23:36:33.122000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,45298509.122,-37987729.878
2017-02-07 23:48:43.183000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,45299239.183,-37986999.817
2017-02-08 01:17:23.160000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,45304559.16,-37981679.84
2017-02-08 01:31:03.222000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,45305379.222,-37980859.778
2017-02-08 01:48:33.087000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,45306429.087,-37979809.913
2017-02-08 00:45:23.132000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,45302639.132,-37983599.868
2017-02-08 06:24:03.182000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,45322959.182,-37963279.818
2017-02-08 07:17:13.130000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,45326149.13,-37960089.87
2017-02-08 08:06:33.124000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,45329109.124,-37957129.876
2017-02-08 08:10:43.178000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,45329359.178,-37956879.822
2017-02-08 09:27:13.097000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,45333949.097,-37952289.903
2017-02-08 23:22:53.176000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,45384089.176,-37902149.824
2017-02-09 07:52:33.080000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,45414669.08,-37871569.92
2017-02-09 05:44:43.163000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,45406999.163,-37879239.837
2017-02-09 08:23:23.208000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,45416519.208,-37869719.792
2017-02-09 07:46:03.224000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,45414279.224,-37871959.776
2017-02-09 08:43:03.125000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,45417699.125,-37868539.875
2017-11-20 07:33:43.171000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,69951139.171,-13335099.829
2017-11-20 07:42:03.128000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,69951639.128,-13334599.872
2017-11-20 07:44:33.131000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,69951789.131,-13334449.869
2017-12-12 07:18:53.094000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,71851049.094,-11435189.906
2017-12-12 07:21:03.146000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,71851179.146,-11435059.854
2017-12-29 03:51:23.159000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,73307399.159,-9978839.841
2017-12-29 03:53:43.111000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,73307539.111,-9978699.889
2017-12-29 03:56:03.213000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,73307679.213,-9978559.787
2017-12-29 03:58:23.165000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,73307819.165,-9978419.835
2017-12-29 04:00:53.168000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,73307969.168,-9978269.832
2017-12-29 04:03:13.120000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,73308109.12,-9978129.88
2017-12-29 04:06:33.223000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,73308309.223,-9977929.777
2018-01-09 09:20:43.168000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,74277559.168,-9008679.832
2018-01-21 04:25:23.097000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,75296639.097,-7989599.903
2018-01-21 04:29:53.101000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,75296909.101,-7989329.899
2018-01-21 04:34:23.105000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,75297179.105,-7989059.895
2018-01-21 04:24:03.146000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,75296559.146,-7989679.854
2018-02-01 01:14:03.116000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,76235559.116,-7050679.884
2018-02-01 14:35:23.099000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,76283639.099,-7002599.901
2018-02-01 14:37:13.201000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,76283749.201,-7002489.799
2018-02-01 14:33:43.198000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,76283539.198,-7002699.802
2018-02-07 03:07:43.092000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,76760779.092,-6525459.908
2018-02-07 03:10:13.094000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,76760929.094,-6525309.906
2018-02-07 03:11:43.096000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,76761019.096,-6525219.904
2018-02-07 03:13:43.098000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,76761139.098,-6525099.902
2018-02-09 22:15:43.092000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,77002459.092,-6283779.908
2018-02-09 22:27:13.102000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,77003149.102,-6283089.898
2018-02-09 22:21:03.197000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,77002779.197,-6283459.803
2018-02-09 22:25:13.101000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,77003029.101,-6283209.899
2018-02-18 09:27:53.194000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,77733989.194,-5552249.806
2018-02-18 09:25:43.142000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,77733859.142,-5552379.858
2018-02-18 09:31:13.147000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,77734189.147,-5552049.853
2018-02-18 09:32:33.098000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,77734269.098,-5551969.902
2018-02-18 09:39:33.104000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,77734689.104,-5551549.896
2018-02-18 09:38:03.103000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,77734599.103,-5551639.897
2018-02-20 16:59:03.110000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,77933859.11,-5352379.89
2018-02-20 17:05:43.166000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,77934259.166,-5351979.834
2018-02-20 17:06:43.167000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,77934319.167,-5351919.833
2018-03-09 15:24:43.101000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,79396999.101,-3889239.899
2018-03-12 10:58:53.108000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,79640249.108,-3645989.892
2018-03-15 03:55:23.098000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,79874039.098,-3412199.902
2018-03-15 03:53:03.146000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,79873899.146,-3412339.854
2018-03-15 03:50:33.144000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,79873749.144,-3412489.856
2018-03-15 03:48:13.191000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,79873609.191,-3412629.809
2018-03-15 03:43:33.137000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,79873329.137,-3412909.863
2018-03-15 03:45:53.089000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,79873469.089,-3412769.911
2018-03-17 22:14:33.079000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,80112789.079,-3173449.921
2018-03-17 22:20:23.184000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,80113139.184,-3173099.816
